dt_notific,precipitacao,ponto_orvalho,temp_media,temp_max,temp_min,umidade,precipitacao_soma_5d,precipitacao_soma_10d,precipitacao_soma_15d,ponto_orvalho_media_5d,ponto_orvalho_media_10d,ponto_orvalho_media_15d,temp_media_media_5d,temp_media_media_10d,temp_media_media_15d,temp_max_media_5d,temp_max_media_10d,temp_max_media_15d,temp_min_media_5d,temp_min_media_10d,temp_min_media_15d,umidade_media_5d,umidade_media_10d,umidade_media_15d,quantidade_de_casos,quantidade_de_casos_7dias,quantidade_de_casos_14dias,quantidade_de_casos_21dias,estacao
2023-08-28,5.0,14.5,18.0,22.1,15.4,80.5,9.6,18.4,18.4,13.28,12.25,12.353,21.84,21.66,21.373,28.12,28.99,28.42,17.54,16.21,16.38,62.24,59.83,60.26,8,8,8,8,Inverno
2023-08-29,0.2,15.2,20.2,27.2,16.5,74.6,9.8,18.6,18.6,14.08,12.59,12.513,20.84,21.39,21.287,26.7,28.58,28.373,17.38,16.32,16.347,67.9,61.9,61.28,3,3,3,3,Inverno
2023-08-30,1.4,15.8,21.9,28.5,16.2,70.9,11.2,20.0,20.0,14.82,12.95,12.707,20.4,21.38,21.333,26.3,28.38,28.5,16.76,16.23,16.247,72.56,63.44,61.987,2,2,2,2,Inverno
2023-08-31,0.2,15.4,21.6,31.5,16.9,69.4,11.4,11.6,20.2,15.1,13.13,12.867,19.94,21.75,21.433,26.34,29.16,28.873,16.26,16.52,16.233,75.24,62.64,62.287,5,5,5,5,Inverno
2023-09-01,0.0,15.4,22.8,29.1,18.6,64.6,6.8,11.4,20.2,15.26,13.66,13.06,20.9,21.91,21.6,27.68,28.99,29.033,16.72,17.04,16.36,72.0,63.47,62.42,5,5,5,5,Inverno
2023-09-02,0.0,15.1,22.9,29.3,18.6,63.0,1.8,11.4,20.2,15.38,14.33,13.293,21.88,21.86,21.733,29.12,28.62,29.033,17.36,17.45,16.593,68.5,65.37,62.72,2,2,2,2,Inverno
2023-09-03,0.0,16.0,22.9,31.0,18.0,67.2,1.6,11.4,20.2,15.54,14.81,13.573,22.42,21.63,21.733,29.88,28.29,29.013,17.66,17.52,16.767,67.02,67.46,63.607,1,1,1,1,Inverno
2023-09-04,0.0,15.7,23.9,32.1,18.5,63.5,0.2,11.4,20.2,15.52,15.17,13.807,22.82,21.61,21.86,30.6,28.45,29.12,18.12,17.44,16.86,65.54,69.05,64.14,10,10,10,10,Inverno
2023-09-05,0.0,16.4,23.1,32.4,18.9,68.4,0.0,11.4,11.6,15.72,15.41,13.993,23.12,21.53,22.207,30.78,28.56,29.7,18.52,17.39,17.187,65.34,70.29,63.54,5,5,5,5,Inverno
2023-09-06,2.0,16.5,21.4,25.3,19.4,74.1,2.0,8.8,13.4,15.94,15.6,14.42,22.84,21.87,22.22,30.02,28.85,29.333,18.68,17.7,17.587,67.24,69.62,64.727,3,3,3,3,Inverno
2023-09-07,0.0,13.0,21.6,28.1,17.5,60.2,2.0,3.8,13.4,15.52,15.45,14.727,22.58,22.23,22.1,29.78,29.45,29.007,18.46,17.91,17.787,66.68,67.59,65.807,1,1,1,1,Inverno
2023-09-08,0.0,10.7,21.5,28.6,16.4,53.6,2.0,3.6,13.4,14.46,15.0,14.693,22.3,22.36,21.853,29.3,29.59,28.627,18.14,17.9,17.727,63.96,65.49,66.293,3,3,3,3,Inverno
2023-09-09,0.0,8.9,21.7,29.7,16.1,46.7,2.0,2.2,13.4,13.1,14.31,14.48,21.86,22.34,21.693,28.82,29.71,28.573,17.66,17.89,17.513,60.6,63.07,66.233,1,1,1,1,Inverno
2023-09-10,0.0,10.6,21.9,28.6,17.5,50.3,2.0,2.0,13.4,11.94,13.83,14.253,21.62,22.37,21.56,28.06,29.42,28.393,17.38,17.95,17.387,56.98,61.16,65.853,4,4,4,4,Inverno
2023-09-11,0.0,9.8,21.6,28.2,16.1,48.5,0.0,2.0,8.8,10.6,13.27,13.933,21.66,22.25,21.8,28.64,29.33,28.78,16.72,17.7,17.373,51.86,59.55,63.7,10,10,10,10,Inverno
2023-09-12,0.0,10.1,22.6,30.6,17.1,47.4,0.0,2.0,3.8,10.02,12.77,13.64,21.86,22.22,22.107,29.14,29.46,29.347,16.64,17.55,17.487,49.3,57.99,61.493,10,10,10,10,Inverno
2023-09-13,0.0,13.0,23.9,32.4,18.1,53.9,0.0,2.0,3.6,10.48,12.47,13.493,22.34,22.32,22.353,29.9,29.6,29.693,16.98,17.56,17.593,49.36,56.66,60.113,9,9,9,9,Inverno
2023-09-14,0.0,13.4,24.9,34.3,18.6,53.3,0.0,2.0,2.2,11.38,12.24,13.333,22.98,22.42,22.553,30.82,29.82,30.08,17.48,17.57,17.753,50.68,55.64,58.94,10,10,10,10,Inverno
2023-09-15,0.0,14.1,23.5,29.0,20.6,56.5,0.0,2.0,2.0,12.08,12.01,13.247,23.3,22.46,22.68,30.9,29.48,29.913,18.1,17.74,18.0,51.92,54.45,58.08,5,5,5,5,Inverno
2023-09-16,0.0,15.6,24.3,32.9,19.9,61.5,0.0,0.0,2.0,13.24,11.92,13.26,23.84,22.75,22.78,31.84,30.24,30.167,18.86,17.79,18.087,54.52,53.19,57.873,0,0,0,0,Inverno
2023-09-17,0.0,14.4,24.6,31.9,19.5,56.4,0.0,0.0,2.0,14.1,12.06,13.213,24.24,23.05,22.893,32.1,30.62,30.34,19.34,17.99,18.147,56.32,52.81,57.433,2,2,2,2,Inverno
2023-09-18,0.0,12.9,24.5,32.2,18.8,51.3,0.0,0.0,2.0,14.08,12.28,13.007,24.36,23.35,23.0,32.06,30.98,30.42,19.48,18.23,18.2,55.8,52.58,56.373,5,5,5,5,Inverno
2023-09-19,0.0,12.8,25.0,33.9,19.2,50.0,0.0,0.0,2.0,13.96,12.67,12.813,24.38,23.68,23.073,31.98,31.4,30.54,19.6,18.54,18.247,55.14,52.91,55.473,9,9,9,9,Inverno
2023-09-20,0.0,13.7,23.7,31.6,19.0,55.9,0.0,0.0,2.0,13.88,12.98,12.633,24.42,23.86,23.113,32.5,31.7,30.487,19.28,18.69,18.253,55.02,53.47,54.64,8,8,8,8,Inverno
2023-09-21,0.0,12.1,22.9,30.0,18.3,53.1,0.0,0.0,0.0,13.18,13.21,12.34,24.14,23.99,23.213,31.92,31.88,30.8,18.96,18.91,18.18,53.34,53.93,53.24,10,10,10,10,Inverno
2023-09-22,0.0,11.6,23.9,32.1,17.7,47.9,0.0,0.0,0.0,12.62,13.36,12.247,24.0,24.12,23.367,31.96,32.03,31.067,18.6,18.97,18.193,51.64,53.98,52.42,7,7,7,7,Primavera
2023-09-23,0.0,12.5,26.0,34.1,18.3,45.6,0.0,0.0,0.0,12.54,13.31,12.367,24.3,24.33,23.667,32.34,32.2,31.433,18.5,18.99,18.32,50.5,53.15,51.887,4,4,4,4,Primavera
2023-09-24,0.0,13.0,28.1,37.1,19.4,42.3,0.0,0.0,0.0,12.58,13.27,12.64,24.92,24.65,24.093,32.98,32.48,31.927,18.54,19.07,18.54,48.96,52.05,51.593,3,3,3,3,Primavera
2023-09-25,0.0,13.4,30.0,38.6,22.1,40.2,0.0,0.0,0.0,12.52,13.2,12.827,26.18,25.3,24.633,34.38,33.44,32.593,19.16,19.22,18.847,45.82,50.42,50.92,7,7,7,7,Primavera
2023-09-26,0.0,12.1,29.8,36.0,25.7,34.6,0.0,0.0,0.0,12.52,12.85,12.98,27.56,25.85,25.18,35.58,33.75,33.113,20.64,19.8,19.487,42.12,47.73,49.993,8,8,8,8,Primavera
2023-09-27,0.0,15.8,27.7,33.5,22.8,50.0,0.0,0.0,0.0,13.36,12.99,13.36,28.32,26.16,25.52,35.86,33.91,33.307,21.66,20.13,19.867,42.54,47.09,50.167,10,10,10,10,Primavera
2023-09-28,1.0,16.8,25.9,36.0,20.2,62.0,1.0,1.0,1.0,14.22,13.38,13.613,28.3,26.3,25.653,36.24,34.29,33.547,22.04,20.27,20.007,45.82,48.16,50.707,6,6,6,6,Primavera
2023-09-29,7.6,16.0,21.3,27.7,18.5,72.1,8.6,8.6,8.6,14.82,13.7,13.787,26.94,25.93,25.413,34.36,33.67,33.107,21.86,20.2,20.0,51.78,50.37,51.96,3,3,3,3,Primavera
2023-09-30,0.2,15.3,22.8,30.6,18.4,64.5,8.8,8.8,8.8,15.2,13.86,13.867,25.5,25.84,25.367,32.76,33.57,33.213,21.12,20.14,19.853,56.64,51.23,52.493,3,3,3,3,Primavera
2023-10-01,0.0,16.3,19.9,24.2,18.6,80.0,8.8,8.8,8.8,16.04,14.28,13.913,23.52,25.54,25.073,30.4,32.99,32.633,19.7,20.17,19.767,65.72,53.92,53.727,4,4,4,4,Primavera
2023-10-02,22.4,17.6,22.2,29.6,17.7,76.9,31.2,31.2,31.2,16.4,14.88,14.127,22.42,25.37,24.913,29.62,32.74,32.48,18.68,20.17,19.647,71.1,56.82,55.093,8,8,8,8,Primavera
2023-10-03,3.0,17.9,24.7,32.6,20.1,68.3,33.2,34.2,34.2,16.62,15.42,14.46,22.18,25.24,24.927,28.94,32.59,32.507,18.66,20.35,19.733,72.36,59.09,56.227,10,10,10,10,Primavera
2023-10-04,0.0,17.6,26.5,34.9,19.7,61.3,25.6,34.2,34.2,16.94,15.88,14.78,23.22,25.08,25.027,30.38,32.37,32.573,18.9,20.38,19.767,70.2,60.99,56.98,4,4,4,4,Primavera
2023-10-05,1.0,18.2,26.9,33.4,21.3,61.1,26.4,35.2,35.2,17.52,16.36,15.08,24.04,24.77,25.24,30.94,31.85,32.693,19.48,20.3,19.92,69.52,63.08,57.327,9,9,9,9,Primavera
2023-10-06,26.0,18.3,25.2,31.1,19.6,67.4,52.4,61.2,61.2,17.92,16.98,15.493,25.1,24.31,25.393,32.32,31.36,32.767,19.68,19.69,20.007,67.0,66.36,58.28,8,8,8,8,Primavera
2023-10-07,0.0,17.5,26.7,34.7,21.3,60.3,30.0,61.2,61.2,17.9,17.15,15.887,26.0,24.21,25.58,33.34,31.48,32.94,20.4,19.54,20.247,63.68,67.39,59.107,4,4,4,4,Primavera
2023-10-08,0.0,16.2,27.0,33.6,23.0,52.8,27.0,60.2,61.2,17.56,17.09,16.133,26.46,24.32,25.647,33.54,31.24,32.907,20.98,19.82,20.56,60.58,66.47,59.587,2,2,2,2,Primavera
2023-10-09,0.0,16.7,25.1,30.1,21.3,60.7,27.0,52.6,61.2,17.38,17.16,16.38,26.18,24.7,25.447,32.58,31.48,32.44,21.3,20.1,20.687,60.46,65.33,60.813,7,7,7,7,Primavera
2023-10-10,0.0,17.8,25.8,31.9,20.9,62.7,26.0,52.4,61.2,17.3,17.41,16.673,25.96,25.0,25.167,32.28,31.61,31.993,21.22,20.35,20.607,60.78,65.15,62.313,11,11,11,11,Primavera
2023-10-11,0.0,17.1,25.9,32.1,21.2,60.1,0.0,52.4,61.2,17.06,17.49,17.007,26.1,25.6,24.907,32.48,32.4,31.733,21.54,20.61,20.307,59.32,63.16,64.013,6,6,6,6,Primavera
2023-10-12,0.0,15.6,26.7,34.7,21.1,52.5,0.0,30.0,61.2,16.68,17.29,16.993,26.1,26.05,24.84,32.48,32.91,31.813,21.5,20.95,20.193,57.76,60.72,64.18,2,2,2,2,Primavera
2023-10-13,0.0,15.8,26.8,34.4,21.8,52.7,0.0,27.0,60.2,16.6,17.08,16.927,26.06,26.26,24.9,32.64,33.09,31.707,21.26,21.12,20.3,57.74,59.16,63.56,7,7,7,7,Primavera
2023-10-14,0.0,18.1,24.7,28.7,22.5,67.1,0.0,27.0,52.6,16.88,17.13,17.067,25.98,26.08,25.127,32.36,32.47,31.773,21.5,21.4,20.567,59.02,59.74,63.227,3,3,3,3,Primavera
2023-10-15,0.0,17.1,23.3,28.0,21.0,68.6,0.0,26.0,52.4,16.74,17.02,17.187,25.48,25.72,25.16,31.58,31.93,31.6,21.52,21.37,20.74,60.2,60.49,63.5,0,0,0,0,Primavera
2023-10-16,0.0,16.0,25.0,32.3,20.3,59.9,0.0,0.0,52.4,16.52,16.79,17.167,25.3,25.7,25.5,31.62,32.05,32.14,21.34,21.44,20.853,60.16,59.74,62.16,7,7,7,7,Primavera
2023-10-17,0.0,14.1,26.2,33.1,20.5,49.7,0.0,0.0,30.0,16.22,16.45,16.933,25.2,25.65,25.767,31.3,31.89,32.373,21.22,21.36,21.04,59.6,58.68,60.347,11,11,11,11,Primavera
2023-10-18,0.0,14.7,26.2,33.4,21.6,51.2,0.0,0.0,27.0,16.0,16.3,16.72,25.08,25.57,25.867,31.1,31.87,32.427,21.18,21.22,21.14,59.3,58.52,59.207,7,7,7,7,Primavera
2023-10-19,7.8,18.0,23.8,30.1,20.4,71.0,7.8,7.8,34.8,15.98,16.43,16.747,24.9,25.44,25.687,31.38,31.87,32.107,20.76,21.13,21.187,60.08,59.55,59.853,7,7,7,7,Primavera
2023-10-20,8.0,18.1,22.3,29.8,19.5,78.2,15.8,15.8,41.8,16.18,16.46,16.74,24.7,25.09,25.38,31.74,31.66,31.867,20.46,20.99,21.067,62.0,61.1,60.993,12,12,12,12,Primavera
2023-10-21,18.6,17.3,21.6,26.6,19.1,77.2,34.4,34.4,34.4,16.44,16.48,16.673,24.02,24.66,25.14,30.6,31.11,31.567,20.22,20.78,21.033,65.46,62.81,61.647,3,3,3,3,Primavera
2023-10-22,0.0,15.5,23.4,30.5,19.5,63.8,34.4,34.4,34.4,16.72,16.47,16.54,23.46,24.33,24.92,30.08,30.69,31.287,20.02,20.62,20.913,68.28,63.94,61.88,5,5,5,5,Primavera
2023-10-23,0.0,14.2,24.5,32.4,18.5,56.3,34.4,34.4,34.4,16.62,16.31,16.407,23.12,24.1,24.753,29.88,30.49,31.207,19.4,20.29,20.613,69.3,64.3,62.113,12,12,12,12,Primavera
2023-10-24,0.0,13.1,26.7,34.5,20.5,45.6,26.6,34.4,34.4,15.64,15.81,16.167,23.7,24.3,24.86,30.76,31.07,31.5,19.42,20.09,20.56,64.22,62.15,61.107,4,4,4,4,Primavera
2023-10-25,13.2,17.7,24.6,31.3,19.9,68.4,31.8,47.6,47.6,15.56,15.87,16.16,24.16,24.43,24.78,31.06,31.4,31.46,19.5,19.98,20.493,62.26,62.13,61.487,8,8,8,8,Primavera
2023-10-26,12.8,18.6,24.5,31.5,19.6,71.8,26.0,60.4,60.4,15.82,16.13,16.26,24.74,24.38,24.687,32.04,31.32,31.42,19.6,19.91,20.387,61.18,63.32,62.267,5,5,5,5,Primavera
2023-10-27,19.6,19.0,22.9,30.0,19.2,80.4,45.6,80.0,80.0,16.52,16.62,16.487,24.64,24.05,24.433,31.94,31.01,31.107,19.54,19.78,20.26,64.5,66.39,64.127,6,6,6,6,Primavera
2023-10-28,9.6,19.1,24.0,29.2,20.3,75.3,55.2,89.6,89.6,17.5,17.06,16.707,24.54,23.83,24.247,31.3,30.59,30.76,19.9,19.65,20.16,68.3,68.8,65.633,0,0,0,0,Primavera
2023-10-29,0.0,19.2,25.7,33.6,22.1,69.5,55.2,81.8,89.6,18.72,17.18,16.78,24.34,24.02,24.313,31.12,30.94,31.087,20.22,19.82,20.133,73.08,68.65,65.793,1,1,1,1,Primavera
2023-10-30,40.2,19.2,24.7,31.9,20.1,74.5,82.2,114.0,129.8,19.02,17.29,16.92,24.36,24.26,24.407,31.24,31.15,31.347,20.26,19.88,20.073,74.3,68.28,66.187,10,10,10,10,Primavera
2023-10-31,0.8,18.5,24.0,31.2,20.9,72.8,70.2,96.2,130.6,19.0,17.41,17.087,24.26,24.5,24.34,31.18,31.61,31.273,20.52,20.06,20.113,74.5,67.84,67.047,9,9,9,9,Primavera
2023-11-01,11.2,18.8,23.6,31.1,18.9,76.5,61.8,107.4,141.8,18.96,17.74,17.4,24.4,24.52,24.167,31.4,31.67,31.14,20.46,20.0,20.007,73.72,69.11,68.833,42,42,42,42,Primavera
2023-11-02,0.8,19.2,23.5,29.3,19.6,77.4,53.0,108.2,142.6,18.98,18.24,17.7,24.3,24.42,23.987,31.42,31.36,30.867,20.32,20.11,19.873,74.14,71.22,70.58,2,2,2,2,Primavera
2023-11-03,5.6,20.2,24.2,29.6,21.0,79.3,58.6,113.8,140.4,19.18,18.95,17.847,24.0,24.17,24.013,30.62,30.87,30.833,20.1,20.16,19.913,76.1,74.59,71.133,1,1,1,1,Primavera
2023-11-04,17.8,18.9,23.7,29.6,19.2,76.0,36.2,118.4,150.2,19.12,19.07,17.9,23.8,24.08,24.107,30.16,30.7,30.82,19.92,20.09,19.893,76.4,75.35,70.987,5,5,5,5,Primavera
2023-11-05,0.2,15.0,25.6,32.8,18.5,55.0,35.6,105.8,131.8,18.42,18.71,17.747,24.12,24.19,24.373,30.48,30.83,31.233,19.44,19.98,19.853,72.84,73.67,69.507,1,1,1,1,Primavera
2023-11-06,0.0,14.1,23.6,29.7,18.9,55.9,24.4,86.2,131.8,17.48,18.22,17.653,24.12,24.26,24.387,30.2,30.8,31.18,19.44,19.95,19.813,68.72,71.22,68.98,6,6,6,6,Primavera
2023-11-07,0.0,13.1,23.0,30.0,18.2,55.2,23.6,76.6,131.8,16.26,17.62,17.58,24.02,24.16,24.287,30.34,30.88,31.02,19.16,19.74,19.793,64.28,69.21,68.907,10,10,10,10,Primavera
2023-11-08,0.0,12.1,22.3,29.2,17.1,54.3,18.0,76.6,131.8,14.64,16.91,17.513,23.64,23.82,23.993,30.26,30.44,30.667,18.38,19.24,19.567,59.28,67.69,69.487,8,8,8,8,Primavera
2023-11-09,0.0,9.6,24.6,32.7,16.9,43.7,0.2,36.4,118.6,12.78,15.95,16.973,23.82,23.81,23.993,30.88,30.52,30.76,17.92,18.92,19.367,52.82,64.61,67.84,9,9,9,9,Primavera
2023-11-10,0.0,11.8,26.3,33.3,18.0,42.7,0.0,35.6,105.8,12.14,15.28,16.52,23.96,24.04,24.113,30.98,30.73,30.88,17.82,18.63,19.26,50.36,61.6,65.9,8,8,8,8,Primavera
2023-11-11,0.0,10.6,27.0,34.1,18.8,38.0,0.0,24.4,86.2,11.44,14.46,15.96,24.64,24.38,24.387,31.86,31.03,31.153,17.8,18.62,19.233,46.78,57.75,63.073,4,4,4,4,Primavera
2023-11-12,0.0,11.9,28.6,36.1,19.7,39.3,0.0,23.6,76.6,11.2,13.73,15.48,25.76,24.89,24.693,33.08,31.71,31.613,18.1,18.63,19.193,43.6,53.94,60.673,7,7,7,7,Primavera
2023-11-13,0.0,13.6,30.0,37.0,21.8,38.9,0.0,18.0,76.6,11.5,13.07,15.107,27.3,25.47,24.98,34.64,32.45,31.84,19.04,18.71,19.173,40.52,49.9,58.633,13,13,13,13,Primavera
2023-11-14,0.0,14.6,30.5,37.9,23.2,39.8,0.0,0.2,36.4,12.5,12.64,14.8,28.48,26.15,25.367,35.68,33.28,32.24,20.3,19.11,19.38,39.74,46.28,56.32,8,8,8,8,Primavera
2023-11-15,0.4,15.1,30.6,37.3,22.3,40.6,0.4,0.4,36.0,13.16,12.65,14.573,29.34,26.65,25.807,36.48,33.73,32.647,21.16,19.49,19.473,39.32,44.84,54.173,1,1,1,1,Primavera
2023-11-16,0.0,14.9,28.9,37.9,21.8,44.6,0.4,0.4,24.8,14.02,12.73,14.313,29.72,27.18,26.16,37.24,34.55,33.1,21.76,19.78,19.667,40.64,43.71,52.047,6,6,6,6,Primavera
2023-11-17,0.0,15.7,28.5,37.0,21.6,48.6,0.4,0.4,24.0,14.78,12.99,14.08,29.7,27.73,26.493,37.42,35.25,33.613,22.14,20.12,19.8,42.5,43.05,50.127,12,12,12,12,Primavera
2023-11-18,0.0,15.5,30.8,37.5,24.6,41.0,0.4,0.4,18.4,15.16,13.33,13.767,29.86,28.58,26.933,37.52,36.08,34.14,22.7,20.87,20.04,42.92,41.72,47.573,0,0,0,0,Primavera
2023-11-19,0.0,17.8,27.9,36.3,23.2,56.5,0.4,0.4,0.6,15.8,14.15,13.693,29.34,28.91,27.213,37.2,36.44,34.587,22.7,21.5,20.307,46.26,43.0,46.273,9,9,9,9,Primavera
2023-11-20,44.8,18.1,21.6,26.7,18.2,81.2,44.8,45.2,45.2,16.4,14.78,13.9,27.54,28.44,26.947,35.08,35.78,34.18,21.88,21.52,20.287,54.38,46.85,48.02,6,6,6,6,Primavera
2023-11-21,37.4,18.7,23.6,30.4,18.3,76.0,82.2,82.6,82.6,17.16,15.59,14.207,26.48,28.1,26.947,33.58,35.41,34.227,21.18,21.47,20.247,60.66,50.65,49.36,7,7,7,7,Primavera
2023-11-22,0.0,17.0,25.7,31.7,21.6,60.6,82.2,82.6,82.6,17.42,16.1,14.467,25.92,27.81,27.127,32.52,34.97,34.34,21.18,21.66,20.473,63.06,52.78,49.72,10,10,10,10,Primavera
2023-11-23,0.0,16.8,27.7,33.3,21.8,52.6,82.2,82.6,82.6,17.68,16.42,14.78,25.3,27.58,27.487,31.68,34.6,34.613,20.62,21.66,20.787,65.38,54.15,49.607,13,13,13,13,Primavera
2023-11-24,16.6,19.1,25.3,33.0,20.7,71.4,98.8,99.2,99.2,17.94,16.87,15.413,24.78,27.06,27.533,31.02,34.11,34.633,20.12,21.41,21.04,68.36,57.31,51.453,9,9,9,9,Primavera
2023-11-25,0.4,17.5,23.1,27.7,20.2,71.5,54.4,99.2,99.6,17.82,17.11,15.793,25.08,26.31,27.32,31.22,33.15,34.26,20.52,21.2,21.187,66.42,60.4,53.373,5,5,5,5,Primavera
2023-11-26,0.0,15.3,22.8,28.9,18.3,63.7,17.0,99.2,99.6,17.14,17.15,16.107,24.92,25.7,27.04,30.92,32.25,33.913,20.52,20.85,21.153,63.96,62.31,55.087,7,7,7,7,Primavera
2023-11-27,0.0,15.7,24.3,31.4,19.1,60.0,17.0,99.2,99.6,16.88,17.15,16.36,24.64,25.28,26.753,30.86,31.69,33.6,20.02,20.6,21.113,63.84,63.45,56.467,13,13,13,13,Primavera
2023-11-28,0.0,17.6,25.0,31.3,21.3,64.2,17.0,99.2,99.6,17.04,17.36,16.627,24.1,24.7,26.42,30.46,31.07,33.22,19.92,20.27,21.08,66.16,65.77,58.153,17,17,17,17,Primavera
2023-11-29,0.0,17.7,24.6,29.3,22.2,65.9,0.4,99.2,99.6,16.76,17.35,16.833,23.96,24.37,26.027,29.72,30.37,32.647,20.22,20.17,21.013,65.06,66.71,59.893,22,22,22,22,Primavera
2023-11-30,0.0,17.6,25.7,32.4,20.9,63.0,0.0,54.4,99.2,16.78,17.3,17.0,24.48,24.78,25.7,30.66,30.94,32.32,20.36,20.44,20.92,63.36,64.89,61.387,5,5,5,5,Primavera
2023-12-01,0.0,18.2,25.9,33.7,21.0,65.2,0.0,17.0,99.2,17.36,17.25,17.22,25.1,25.01,25.5,31.62,31.27,32.04,20.9,20.71,20.867,63.66,63.81,62.76,37,37,37,37,Primavera
2023-12-02,17.6,19.4,23.5,30.3,19.4,79.0,17.6,34.6,116.8,18.1,17.49,17.467,24.94,24.79,25.167,31.4,31.13,31.593,20.96,20.49,20.72,67.46,65.65,64.787,9,9,9,9,Primavera
2023-12-03,2.4,19.3,23.8,30.8,19.4,77.6,20.0,37.0,119.2,18.44,17.74,17.72,24.7,24.4,24.7,31.3,30.88,31.147,20.58,20.25,20.373,70.14,68.15,67.227,7,7,7,7,Primavera
2023-12-04,0.0,19.1,23.6,31.7,20.2,77.5,20.0,20.4,119.2,18.72,17.74,17.807,24.5,24.23,24.413,31.78,30.75,30.84,20.18,20.2,20.173,72.46,68.76,68.627,56,56,56,56,Primavera
2023-12-05,12.0,17.7,24.9,33.4,17.8,68.6,32.0,32.0,86.4,18.74,17.76,17.78,24.34,24.41,24.633,31.98,31.32,31.287,19.56,19.96,20.147,73.58,68.47,67.787,18,18,18,18,Primavera
2023-12-06,0.0,18.2,25.9,32.1,21.6,64.3,32.0,32.0,49.0,18.74,18.05,17.747,24.34,24.72,24.787,31.66,31.64,31.4,19.68,20.29,20.367,73.4,68.53,67.007,22,22,22,22,Primavera
2023-12-07,0.0,15.6,26.2,33.0,19.3,53.9,14.4,32.0,49.0,17.98,18.04,17.653,24.88,24.91,24.82,32.2,31.8,31.487,19.66,20.31,20.213,68.38,67.92,66.56,18,18,18,18,Primavera
2023-12-08,0.0,16.1,27.3,33.4,21.4,51.9,12.0,32.0,49.0,17.34,17.89,17.607,25.58,25.14,24.793,32.72,32.01,31.493,20.06,20.32,20.187,63.24,66.69,66.513,11,11,11,11,Primavera
2023-12-09,0.0,17.4,26.0,32.7,20.4,60.3,12.0,32.0,32.4,17.0,17.86,17.493,26.06,25.28,24.84,32.92,32.35,31.473,20.1,20.14,20.167,59.8,66.13,65.773,12,12,12,12,Primavera
2023-12-10,0.0,17.1,24.7,30.3,20.5,63.9,0.0,32.0,32.0,16.88,17.81,17.467,26.02,25.18,24.947,32.3,32.14,31.647,20.64,20.1,20.187,58.86,66.22,65.267,5,5,5,5,Primavera
2023-12-11,0.0,17.4,24.1,30.0,20.6,67.2,0.0,32.0,32.0,16.72,17.73,17.607,25.66,25.0,25.033,31.88,31.77,31.72,20.44,20.06,20.34,59.44,66.42,65.5,24,24,24,24,Primavera
2023-12-12,0.0,17.6,23.9,32.7,19.3,70.5,0.0,14.4,32.0,17.12,17.55,17.733,25.2,25.04,25.007,31.82,32.01,31.807,20.44,20.05,20.353,62.76,65.57,66.2,36,36,36,36,Primavera
2023-12-13,26.8,18.0,23.6,30.3,18.2,72.8,26.8,38.8,58.8,17.5,17.42,17.76,24.46,25.02,24.913,31.2,31.96,31.74,19.8,19.93,20.147,66.94,65.09,66.773,20,20,20,20,Primavera
2023-12-14,0.0,17.3,24.8,30.5,20.7,64.3,26.8,38.8,58.8,17.48,17.24,17.733,24.22,25.14,24.927,30.76,31.84,31.82,19.86,19.98,20.047,67.74,63.77,66.667,32,32,32,32,Primavera
2023-12-15,0.0,15.8,25.0,30.5,20.2,57.8,26.8,26.8,58.8,17.22,17.05,17.613,24.28,25.15,24.88,30.8,31.55,31.693,19.8,20.22,20.0,66.52,62.69,66.32,26,26,26,26,Primavera
2023-12-16,0.0,14.3,25.4,31.1,20.4,51.6,26.8,26.8,58.8,16.6,16.66,17.353,24.54,25.1,24.847,31.02,31.45,31.52,19.76,20.1,19.96,63.4,61.42,65.413,8,8,8,8,Primavera
2023-12-17,0.0,14.3,25.4,32.0,20.0,51.9,26.8,26.8,41.2,15.94,16.53,17.013,24.84,25.02,24.973,30.88,31.35,31.633,19.9,20.17,20.0,59.68,61.22,63.607,18,18,18,18,Primavera
2023-12-18,0.0,14.2,25.5,33.1,20.8,51.8,0.0,26.8,38.8,15.18,16.34,16.673,25.22,24.84,25.087,31.44,31.32,31.787,20.42,20.11,20.093,55.48,61.21,61.887,36,36,36,36,Primavera
2023-12-19,7.4,17.3,24.1,31.1,19.1,67.8,7.4,34.2,46.2,15.18,16.33,16.553,25.08,24.65,25.12,31.56,31.16,31.747,20.1,19.98,20.02,56.18,61.96,61.24,21,21,21,21,Primavera
2023-12-20,0.0,16.1,23.6,30.3,18.6,64.3,7.4,34.2,34.2,15.24,16.23,16.447,24.8,24.54,25.033,31.52,31.16,31.54,19.78,19.79,20.073,57.48,62.0,60.953,39,39,39,39,Primavera
2023-12-21,0.0,18.8,23.7,30.0,20.3,74.7,7.4,34.2,34.2,16.14,16.37,16.487,24.46,24.5,24.887,31.3,31.16,31.4,19.76,19.76,19.987,62.1,62.75,61.647,47,47,47,47,Verão
2023-12-22,1.8,18.9,23.1,29.7,21.0,78.3,9.2,36.0,36.0,17.06,16.5,16.707,24.0,24.42,24.68,30.84,30.86,31.18,19.96,19.93,20.1,67.38,63.53,63.273,50,50,50,50,Verão
2023-12-23,14.6,19.5,21.6,25.7,20.0,88.2,23.8,23.8,50.6,18.12,16.65,16.933,23.22,24.22,24.3,29.36,30.4,30.667,19.8,20.11,20.007,74.66,65.07,65.693,27,27,27,27,Verão
